FORMA	FORMAKEY	LEMMA	ETIMO	LANG	POS	FUNCT	MSD
qe	qe						
.	.						
se	se						
nos	nos						
asaudrons	asaudrons						
nos	nos						
henemis	henemis						
.	.						
qe	qe						
nos	nos						
avrons	avrons						
victoire	victoire						
sor	sor						
els	els						
.	.						
et	et						
por_ce	por_ce						
soit	soit						
la	la						
navie	navie						
aparoilliee	aparoilliee						
delivrement	delivrement						
por	por						
envoier	envoier						
en	en						
grese	grese						
.	.						
car	car						
je	je						
vos	vos						
di	di						
qe	qe						
victoire	victoire						
avrons	avrons						
.	.						
et	et						
savés	savés						
vos	vos						
coment	coment						
je	je						
le	le						
sai	sai						
.	.						
je	je						
les	les						
vos	vos						
dirai	dirai						
tot_maintenant	tot_maintenant						
.	.						
je	je						
estoie	estoie						
.	.						
fist	fist						
paris	paris						
.	.						
le	le						
premier	premier						
jor	jor						
de	de						
mai	mai						
.	.						
alés	alés						
chasier	chasier						
en	en						
la	la						
inde	inde						
maior	maior						
.	.						
si	si						
chasoie	chasoie						
adonc	adonc						
un	un						
cerf	cerf						
.	.						
tot	tot						
jor	jor						
les	les						
chaserent	chaserent						
mes	mes						
chiens	chiens						
mes	mes						
prendre	prendre						
ne	ne						
le	le						
porent	porent						
.	.						
le	le						
chaut	chaut						
estoit	estoit						
adonc	adonc						
mult	mult						
car	car						
la	la						
bise	bise						
ne	ne						
ventoit	ventoit						
point	point						
.	.						
lor	lor						
trovai	trovai						
mes	mes						
chaseors	chaseors						
et	et						
mes	mes						
chens	chens						
en	en						
la	la						
vaille	vaille						
titareens	titareens						
.	.						
delés	delés						
la	la						
fontaine	fontaine						
oriens	oriens						
boivre	boivre						
.	.						
si	si						
vos	vos						
di	di						
qe	qe						
je	je						
vos	vos						
m’	m’						
endormi	endormi						
adonc	adonc						
de_sous	de_sous						
un	un						
arbre	arbre						
.	.						
car	car						
avant	avant						
ne	ne						
poi	poi						
aler	aler						
.	.						
quant	quant						
je	je						
fui	fui						
endormi	endormi						
.	.						
si	si						
me	me						
vint	vint						
adonc	adonc						
en	en						
avision	avision						
le	le						
diex	diex						
mercur	mercur						
.	.						
qi	qi						
troiz	troiz						
deese	deese						
mena	mena						
ho	ho						
lui	lui						
.	.						
l’	l’						
une	une						
estoit	estoit						
venus	venus						
et	et						
l’	l’						
autre	autre						
estoit	estoit						
juno	juno						
.	.						
la	la						
tierce	tierce						
estoit	estoit						
menerve	menerve						
.	.						
si	si						
m’	m’						
apella	apella						
trois	trois						
fois	fois						
.	.						
puis	puis						
me	me						
dist	dist						
.	.						
.	.						
paris	paris						
.	.						
à	à						
moi	moi						
entent	entent						
.	.						
ces	ces						
trois	trois						
deesse	deesse						
.	.						
qi	qi						
ensi	ensi						
sont	sont						
.	.						
sont	sont						
venue	venue						
à	à						
toi	toi						
por	por						
un	un						
jugement	jugement						
faire	faire						
tel_com	tel_com						
je	je						
te	te						
dirai	dirai						
.	.						
à	à						
ses	ses						
trois	trois						
deese	deese						
fu	fu						
jadis	jadis						
une	une						
palle	palle						
d’	d’						
or	or						
donee	donee						
.	.						
en	en						
la_qel	la_qel						
estoient	estoient						
escrit	escrit						
lettres	lettres						
en	en						
lengue	lengue						
gresois	gresois						
qi	qi						
desoient	desoient						
en	en						
tel	tel						
mainiere	mainiere						
.	.						
qi	qi						
plus	plus						
belle	belle						
est	est						
de	de						
vos	vos						
trois	trois						
.	.						
si	si						
preigne	preigne						
la	la						
pome	pome						
et	et						
soit	soit						
soë	soë						
qitement	qitement						
.	.						
de	de						
ce	ce						
sont	sont						
elles	elles						
en	en						
contés	contés						
car	car						
ciascune	ciascune						
cuide	cuide						
plus	plus						
belle	belle						
estre	estre						
.	.						
et	et						
ciascune	ciascune						
cuide	cuide						
plus	plus						
belle	belle						
estre	estre						
.	.						
et	et						
ciascune	ciascune						
la	la						
covoite	covoite						
d’	d’						
avoir	avoir						
.	.						
je	je						
lor	lor						
consoillai	consoillai						
et	et						
loai	loai						
q’	q’						
elle	elle						
venissent	venissent						
toi	toi						
demander	demander						
et	et						
ce_qe	ce_qe						
tu	tu						
lor	lor						
en	en						
dirai	dirai						
soit	soit						
.	.						
car	car						
.	.						
celle	celle						
qe	qe						
tu	tu						
jugerais	jugerais						
la	la						
plus	plus						
belle	belle						
.	.						
soit	soit						
la	la						
pome	pome						
qitement	qitement						
soit	soit						
.	.						
la	la						
deesse	deesse						
hont	hont						
mon	mon						
consoill	consoill						
hotroié	hotroié						
.	.						
.	.						
je	je						
vos	vos						
di	di						
.	.						
fet	fet						
paris	paris						
.	.						
qe	qe						
.	.						
quant	quant						
le	le						
diex	diex						
mercur	mercur						
hot	hot						
ensi	ensi						
parlés	parlés						
à	à						
moi	moi						
.	.						
les	les						
deesse	deesse						
consoillierent	consoillierent						
à	à						
moi	moi						
ciascune	ciascune						
por	por						
soi	soi						
ase	ase						
groi	groi						
.	.						
si	si						
m’	m’						
ofri	ofri						
ciascune	ciascune						
par	par						
soi	soi						
qanqe	qanqe						
je	je						
voloie	voloie						
avoir	avoir						
se	se						
je	je						
la	la						
pome	pome						
li	li						
donoie	donoie						
.	.						
mes	mes						
venus	venus						
m’	m’						
ofri	ofri						
.	.						
se	se						
je	je						
la	la						
li	li						
donast	donast						
.	.						
qe	qe						
je	je						
aroie	aroie						
feme	feme						
de	de						
grese	grese						
.	.						
tot	tot						
la	la						
plus	plus						
prosié	prosié						
et	et						
la	la						
meillor	meillor						
et	et						
la	la						
plus	plus						
belle	belle						
qe	qe						
i	i						
soit	soit						
.	.						
et	et						
je	je						
.	.						
por	por						
ceste	ceste						
convenant	convenant						
.	.						
li	li						
otroiai	otroiai						
la	la						
pome	pome						
et	et						
la	la						
loai	loai						
à	à						
la	la						
plus	plus						
belle	belle						
de	de						
trois	trois						
.	.						
si	si						
vos	vos						
di	di						
qe	qe						
tot_ce	tot_ce						
fis	fis						
je	je						
por	por						
la	la						
promis	promis						
avoir	avoir						
.	.						
si	si						
devés	devés						
croire	croire						
.	.						
biau	biau						
pere	pere						
.	.						
qe	qe						
la	la						
deesse	deesse						
ne	ne						
mentiroit	mentiroit						
ja	ja						
de	de						
promise	promise						
q’	q’						
elle	elle						
feïst	feïst						
.	.						
et	et						
por_ce	por_ce						
.	.						
c’	c’						
il	il						
vos	vos						
plest	plest						
.	.						
je	je						
irai	irai						
en	en						
grese	grese						
ho	ho						
ma	ma						
gent	gent						
.	.						
si	si						
deroberai	deroberai						
la	la						
contree	contree						
et	et						
degasterai	degasterai						
.	.						
et	et						
le	le						
païs	païs						
environ	environ						
ausi	ausi						
.	.						
en	en						
tel	tel						
mainiere	mainiere						
q’	q’						
il	il						
sera	sera						
grant	grant						
henor	henor						
à	à						
vos	vos						
et	et						
à	à						
tos	tos						
nos	nos						
homes	homes						
.	.						
.	.						
coment	coment						
deiphebus	deiphebus						
ala	ala						
parler	parler						
devant	devant						
son	son						
pere	pere						
aprés_ce_qe	aprés_ce_qe						
paris	paris						
hot	hot						
parlés	parlés						
en	en						
tel	tel						
mainiere	mainiere						
com	com						
je	je						
vos	vos						
ai	ai						
dit	dit						
.	.						
si	si						
parla	parla						
deifebus	deifebus						
et	et						
dist	dist						
en	en						
tel	tel						
mainiere	mainiere						
.	.						
qe	qe						
bon	bon						
li	li						
senbloit	senbloit						
ce_qe	ce_qe						
paris	paris						
avoit	avoit						
dit	dit						
.	.						
et	et						
por_ce	por_ce						
disoit	disoit						
il	il						
ensi	ensi						
que	que						
la	la						
navie	navie						
fust	fust						
aprestee	aprestee						
et	et						
aparoillee	aparoillee						
astivement	astivement						
.	.						
.	.						
si	si						
lou	lou						
en	en						
droit	droit						
consoill	consoill						
qe	qe						
paris	paris						
i	i						
aille	aille						
car	car						
bien	bien						
cuit	cuit						
.	.						
c’	c’						
il	il						
i	i						
vait	vait						
.	.						
q’	q’						
il	il						
i	i						
conqerra	conqerra						
henor	henor						
et	et						
pris	pris						
.	.						
et	et						
quant	quant						
il	il						
sera	sera						
repairiés	repairiés						
.	.						
je	je						
cuit	cuit						
qe	qe						
les	les						
gresois	gresois						
hoïront	hoïront						
plus	plus						
volontiers	volontiers						
parler	parler						
de	de						
pes	pes						
et	et						
d’	d’						
acordance	acordance						
fere	fere						
à	à						
nos	nos						
et	et						
à	à						
nostre	nostre						
genz	genz						
ausi	ausi						
.	.						
.	.						
coment	coment						
parla	parla						
helenus	helenus						
puis	puis						
parla	parla						
helenus	helenus						
en	en						
tel	tel						
mainiere	mainiere						
.	.						
il	il						
fu	fu						
tos	tos						
en	en						
estant	estant						
.	.						
.	.						
biau	biau						
pere	pere						
.	.						
fist	fist						
.	.						
entendés	entendés						
à	à						
moi	moi						
car	car						
bon	bon						
consoil	consoil						
vos	vos						
dorai	dorai						
et	et						
loial	loial						
et	et						
droiturier	droiturier						
.	.						
car	car						
je	je						
sai	sai						
de	de						
deviner	deviner						
et	et						
professie	professie						
plus_qe	plus_qe						
home	home						
vivant	vivant						
.	.						
ce	ce						
est	est						
chouse	chouse						
provee	provee						
car	car						
je	je						
ne	ne						
dis	dis						
jamés	jamés						
chouse	chouse						
ne	ne						
ne	ne						
fis	fis						
à	à						
croire	croire						
qi	qi						
ne	ne						
soit	soit						
verage	verage						
estee	estee						
.	.						
et	et						
por_ce	por_ce						
.	.						
biau	biau						
pere	pere						
.	.						
je	je						
vos	vos						
di	di						
qe	qe						
.	.						
se	se						
paris	paris						
vait	vait						
en	en						
grese	grese						
et	et						
il	il						
en	en						
amoine	amoine						
feme	feme						
.	.						
vos	vos						
est	est						
mors	mors						
et	et						
toute	toute						
vostre	vostre						
gent	gent						
ausi	ausi						
.	.						
et	et						
vostre	vostre						
cité	cité						
en	en						
sera	sera						
arse	arse						
et	et						
confondue	confondue						
.	.						
et	et						
c’	c’						
il	il						
nen	nen						
est	est						
ensi_com	ensi_com						
je	je						
vos	vos						
di	di						
.	.						
je	je						
vuoil	vuoil						
qe	qe						
l_en	l_en						
me	me						
face	face						
ardoir	ardoir						
en	en						
feu	feu						
.	.						
et	et						
por_ce	por_ce						
.	.						
biau	biau						
sire	sire						
.	.						
je	je						
vos	vos						
lou	lou						
et	et						
consoil	consoil						
qe	qe						
paris	paris						
nen	nen						
aille	aille						
en	en						
grese	grese						
por_qe	por_qe						
.	.						
c’	c’						
il	il						
vait	vait						
.	.						
mors	mors						
soumes	soumes						
.	.						
se	se						
ne	ne						
ne	ne						
puet	puet						
faillir	faillir						
.	.						
si	si						
vos	vos						
di	di						
.	.						
biau	biau						
pere	pere						
.	.						
qe	qe						
l_en	l_en						
doit	doit						
tot	tot						
jor	jor						
laisier	laisier						
si	si						
dont	dont						
grant	grant						
mau	mau						
et	et						
grant	grant						
destrution	destrution						
li	li						
en	en						
puet	puet						
avenir	avenir						
.	.						
.	.						
coment	coment						
parla	parla						
troiellus	troiellus						
quant	quant						
helenus	helenus						
hot	hot						
ensi	ensi						
parlés	parlés						
com	com						
je	je						
vos	vos						
ai	ai						
dit	dit						
.	.						
il	il						
s’	s’						
asist	asist						
maintenant	maintenant						
.	.						
tos	tos						
cels	cels						
qi	qi						
au	au						
parlement	parlement						
estoient	estoient						
taisant	taisant						
et	et						
qoi	qoi						
car	car						
nuls	nuls						
ne	ne						
disoit	disoit						
mot	mot						
.	.						
quant	quant						
troielus	troielus						
sailli	sailli						
en	en						
piez	piez						
.	.						
qi	qi						
estoit	estoit						
le	le						
menor	menor						
fiz	fiz						
à	à						
roi	roi						
priant	priant						
mes	mes						
.	.						
selonc_qe	selonc_qe						
nos	nos						
trovons	trovons						
.	.						
il	il						
estoit	estoit						
preu	preu						
et	et						
hardis	hardis						
et	et						
fort	fort						
poi	poi						
moins	moins						
de	de						
hector	hector						
son	son						
frere	frere						
.	.						
si	si						
parla	parla						
en	en						
tel	tel						
mainiere	mainiere						
.	.						
.	.						
mult	mult						
me	me						
mervoil	mervoil						
de	de						
tant_de	tant_de						
vaillant	vaillant						
chevaliers	chevaliers						
com	com						
je	je						
voi	voi						
si	si						
qe	qe						
si	si						
s’	s’						
esmaient	esmaient						
por	por						
les	les						
paroules	paroules						
d’	d’						
un	un						
prevoire	prevoire						
qi	qi						
nos	nos						
vuelt	vuelt						
fere	fere						
croire	croire						
ses	ses						
bunes	bunes						
et	et						
ses	ses						
mensonges	mensonges						
.	.						
se	se						
est	est						
q’	q’						
il	il						
sache	sache						
deviner	deviner						
les	les						
chouses	chouses						
qi	qi						
doivent	doivent						
avenir	avenir						
.	.						
mult	mult						
est	est						
fol	fol						
voirement	voirement						
qi	qi						
le	le						
croit	croit						
car	car						
je	je						
sai	sai						
qe	qe						
coardie	coardie						
li	li						
fait	fait						
ce	ce						
dire	dire						
por_ce_qe	por_ce_qe						
prevoire	prevoire						
hont	hont						
tot	tot						
jor	jor						
grant	grant						
regart	regart						
de	de						
poi_de	poi_de						
chouse	chouse						
.	.						
je	je						
sui	sui						
celui	celui						
qi	qi						
dit	dit						
q’	q’						
il	il						
ne	ne						
fait	fait						
à	à						
croire	croire						
et	et						
qe	qe						
male	male						
hont	hont						
ait	ait						
qe	qe						
croira	croira						
.	.						
il	il						
doit	doit						
tot	tot						
jor	jor						
penser	penser						
de	de						
soi	soi						
tenir	tenir						
à	à						
aise	aise						
et	et						
nos	nos						
laisier	laisier						
de	de						
cestui	cestui						
fet	fet						
penser	penser						
.	.						
si	si						
aille	aille						
por	por						
ces	ces						
tenples	tenples						
horer	horer						
et	et						
ne	ne						
se	se						
travaille	travaille						
avec	avec						
chevaliers	chevaliers						
car	car						
il	il						
nen	nen						
a	a						
riens	riens						
à	à						
fer	fer						
ho	ho						
els	els						
por_ce_qe	por_ce_qe						
les	les						
vies	vies						
de	de						
prevoirez	prevoirez						
ne	ne						
s’	s’						
acordent	acordent						
à	à						
les	les						
vies	vies						
de	de						
chevaliers	chevaliers						
.	.						
car	car						
chevaliers	chevaliers						
se	se						
doivent	doivent						
tot	tot						
jors	jors						
travaillier	travaillier						
por	por						
henor	henor						
et	et						
pris	pris						
conqerre	conqerre						
et	et						
savoir	savoir						
.	.						
et	et						
les	les						
prevoir	prevoir						
vuelent	vuelent						
reposer	reposer						
et	et						
estre	estre						
sans	sans						
travail	travail						
.	.						
et	et						
por_ce	por_ce						
.	.						
frans	frans						
chevaliers	chevaliers						
.	.						
pensons	pensons						
de	de						
nostre	nostre						
grant	grant						
honte	honte						
vengier	vengier						
qe	qe						
les	les						
gresois	gresois						
firent	firent						
à	à						
nos	nos						
ansesors	ansesors						
.	.						
et	et						
celui	celui						
qi	qi						
à	à						
ce	ce						
ne	ne						
pensera	pensera						
.	.						
de	de						
diex	diex						
et	et						
de	de						
nos	nos						
soit	soit						
il	il						
partis	partis						
.	.						
.	.						
quant	quant						
troielus	troielus						
ot	ot						
ensi	ensi						
parlés	parlés						
.	.						
le	le						
pueple	pueple						
comensa	comensa						
tos	tos						
à	à						
braire	braire						
et	et						
à	à						
crier	crier						
et	et						
à	à						
dire	dire						
.	.						
.	.						
ensi	ensi						
le	le						
feisons	feisons						
.	.						
ensi	ensi						
le	le						
feisons	feisons						
.	.						
car	car						
bien	bien						
a	a						
dit	dit						
troielus	troielus						
.	.						
.	.						
tos	tos						
loerent	loerent						
que	que						
paris	paris						
alast	alast						
en	en						
grese	grese						
et	et						
qe	qe						
la	la						
navie	navie						
soit	soit						
tot_maintenant	tot_maintenant						
aparoillee	aparoillee						
.	.						
ja	ja						
por_ce_qe	por_ce_qe						
helenus	helenus						
a	a						
dit	dit						
ne	ne						
remaindra	remaindra						
.	.						
verité	verité						
ou	ou						
mensonge	mensonge						
q’	q’						
il	il						
ait	ait						
dit	dit						
.	.						
ensi_com	ensi_com						
vos	vos						
avés	avés						
hoï	hoï						
.	.						
loerent	loerent						
qe	qe						
paris	paris						
alast	alast						
en	en						
grese	grese						
.	.						
et	et						
à	à						
ce	ce						
est	est						
consoill	consoill						
pris	pris						
de	de						
qoi	qoi						
il	il						
furent	furent						
aprés	aprés						
esilliéz	esilliéz						
.	.						
si_com	si_com						
vo	vo						
horois	horois						
.	.						
si	si						
ne	ne						
parlerent	parlerent						
plus	plus						
à	à						
cele	cele						
fois	fois						
.	.						
li	li						
roi	roi						
priant	priant						
manda	manda						
tot_maintenant	tot_maintenant						
deifebus	deifebus						
et	et						
paris	paris						
en	en						
pauoine	pauoine						
por	por						
chevaliers	chevaliers						
qerre	qerre						
.	.						
il	il						
alerent	alerent						
et	et						
qistrent	qistrent						
et	et						
ajoustrerent	ajoustrerent						
tant	tant						
de	de						
chevaliers	chevaliers						
com	com						
il	il						
vostrent	vostrent						
.	.						
aprés	aprés						
repairerent	repairerent						
arieres	arieres						
.	.						
puis_aprés	puis_aprés						
asenbla	asenbla						
li	li						
roi	roi						
priant	priant						
un	un						
parlement	parlement						
mult	mult						
grant	grant						
et	et						
mervoilleus	mervoilleus						
.	.						
car	car						
il	il						
ffist	ffist						
reqerre	reqerre						
tos	tos						
les	les						
aus	aus						
homes	homes						
de	de						
son	son						
enpire	enpire						
et	et						
tos	tos						
les	les						
plus	plus						
sajes	sajes						
et	et						
les	les						
plus	plus						
sajes	sajes						
et	et						
les	les						
plus	plus						
vaillanz	vaillanz						
.	.						
por_ce_q’	por_ce_q’						
il	il						
voloit	voloit						
lor	lor						
volonté	volonté						
et	et						
lor	lor						
cuor	cuor						
savoir	savoir						
.	.						
coment	coment						
li	li						
roi	roi						
priant	priant						
parla	parla						
entre	entre						
ses	ses						
homes	homes						
.	.						
quant	quant						
il	il						
furent	furent						
ensi	ensi						
asenblés	asenblés						
come	come						
li	li						
roi	roi						
les	les						
fist	fist						
reqerre	reqerre						
.	.						
le	le						
roi	roi						
parla	parla						
ensi_com	ensi_com						
vos	vos						
horois	horois						
.	.						
.	.						
seignor	seignor						
.	.						
fist	fist						
il	il						
.	.						
vos	vos						
savés	savés						
bien	bien						
coment	coment						
les	les						
gresois	gresois						
furent	furent						
en	en						
cestui	cestui						
païs	païs						
et	et						
coment	coment						
il	il						
hocistrent	hocistrent						
mon	mon						
pere	pere						
et	et						
ma	ma						
mere	mere						
et	et						
me	me						
suor	suor						
ausi	ausi						
.	.						
aprés	aprés						
hocistrent	hocistrent						
et	et						
detrencherent	detrencherent						
et	et						
pristrent	pristrent						
et	et						
chaserent	chaserent						
tot	tot						
les	les						
homes	homes						
et	et						
le	le						
femes	femes						
et	et						
les	les						
petis	petis						
enfans	enfans						
qi	qi						
adonc	adonc						
estoient	estoient						
en	en						
troie	troie						
.	.						
la	la						
cité	cité						
gasterent	gasterent						
et	et						
mistrent	mistrent						
à	à						
feu	feu						
et	et						
à	à						
ruine	ruine						
.	.						
le	le						
tresor	tresor						
et	et						
l’	l’						
avoir	avoir						
enporterent	enporterent						
tos	tos						
.	.						
si	si						
savés	savés						
qe	qe						
de	de						
tot_ce	tot_ce						
nen	nen						
est	est						
encore	encore						
nulle	nulle						
vengiance	vengiance						
prise	prise						
.	.						
et	et						
je	je						
ne	ne						
laiseroie	laiseroie						
par	par						
nulle	nulle						
acheison	acheison						
qe	qe						
je	je						
ne	ne						
l’	l’						
en	en						
preigne	preigne						
à	à						
mon	mon						
pooir	pooir						
ensi_com	ensi_com						
vos	vos						
me	me						
consoillierés	consoillierés						
.	.						
encore	encore						
savés	savés						
coment	coment						
il	il						
menerent	menerent						
ma	ma						
suor	suor						
ensionan	ensionan						
en	en						
servaje	servaje						
.	.						
qe	qe						
talemon	talemon						
a	a						
tenu	tenu						
et	et						
tient	tient						
.	.						
laquel	laquel						
.	.						
je	je						
vos	vos						
fais	fais						
savoir	savoir						
.	.						
que	que						
je	je						
ai	ai						
demandee	demandee						
et	et						
reqise	reqise						
à	à						
talemon	talemon						
et	et						
à	à						
tos	tos						
les	les						
rois	rois						
de	de						
grese	grese						
q’	q’						
il	il						
la	la						
me	me						
deüssent	deüssent						
rendre	rendre						
por_ce_qe	por_ce_qe						
marier	marier						
la	la						
voloie	voloie						
.	.						
si	si						
vos	vos						
fais	fais						
savoir	savoir						
qe	qe						
por	por						
cestui	cestui						
mesaje	mesaje						
fere	fere						
i	i						
ala	ala						
athenor	athenor						
.	.						
sachés	sachés						
q’	q’						
il	il						
ne	ne						
voustrent	voustrent						
ma	ma						
reqeste	reqeste						
entendre	entendre						
ni	ni						
fere	fere						
ains	ains						
respondirent	respondirent						
athenor	athenor						
q’	q’						
il	il						
nen	nen						
avoient	avoient						
de	de						
ce	ce						
noiant	noiant						
à	à						
fer	fer						
ne	ne						
q’	q’						
il	il						
ne	ne						
prisoient	prisoient						
moi	moi						
ni	ni						
ma	ma						
gent	gent						
une	une						
qoqille	qoqille						
.	.						
et	et						
miels	miels						
voloient	voloient						
la	la						
guerre	guerre						
de	de						
moi	moi						
qe	qe						
la	la						
pes	pes						
.	.						
aprés	aprés						
ceste	ceste						
responsion	responsion						
.	.						
laidengerent	laidengerent						
il	il						
mult	mult						
mon	mon						
mesaje	mesaje						
athenor	athenor						
.	.						
ciascun	ciascun						
par	par						
soi	soi						
.	.						
et	et						
mult	mult						
li	li						
distrent	distrent						
honte	honte						
et	et						
villanie	villanie						
de	de						
qoi	qoi						
nos	nos						
et	et						
nostre	nostre						
hoïrs	hoïrs						
en	en						
seroumes	seroumes						
à	à						
tos	tos						
jors	jors						
més	més						
deshonorés	deshonorés						
si	si						
nen	nen						
est	est						
vengiance	vengiance						
prise	prise						
.	.						
hor	hor						
vos	vos						
vuoil	vuoil						
dire	dire						
qe	qe						
m’	m’						
ont	ont						
consoillés	consoillés						
mes	mes						
fils	fils						
sor	sor						
ceste	ceste						
matire	matire						
.	.						
et	et						
mes	mes						
barons	barons						
.	.						
il	il						
m’	m’						
ont	ont						
consoillés	consoillés						
qe	qe						
je	je						
face	face						
la	la						
navie	navie						
aparoillier	aparoillier						
et	et						
qe	qe						
je	je						
la	la						
garnisse	garnisse						
de	de						
nostre	nostre						
bone	bone						
gens	gens						
por	por						
envoier	envoier						
en	en						
grese	grese						
vengiance	vengiance						
prendre	prendre						
de	de						
la	la						
honte	honte						
q’	q’						
il	il						
nos	nos						
ont	ont						
fete	fete						
.	.						
et	et						
avec	avec						
.	.						
ces	ces						
gens	gens						
m’	m’						
ont	ont						
consoillés	consoillés						
qe	qe						
ge	ge						
envoie	envoie						
mon	mon						
fis	fis						
paris	paris						
.	.						
et	et						
por_ce	por_ce						
.	.						
biaus	biaus						
seignors	seignors						
.	.						
je	je						
ne	ne						
feroie	feroie						
cestui	cestui						
fet	fet						
sans	sans						
le	le						
vostre	vostre						
consoil	consoil						
et	et						
sans	sans						
le	le						
vostre	vostre						
volontés	volontés						
.	.						
por	por						
qoi	qoi						
je	je						
vos	vos						
pri	pri						
.	.						
ausi_com	ausi_com						
mes	mes						
amis	amis						
et	et						
mes	mes						
feels	feels						
.	.						
qe	qe						
vos	vos						
me	me						
donois	donois						
sor	sor						
ce	ce						
veraie	veraie						
consoil	consoil						
et	et						
droiturier	droiturier						
.	.						
car	car						
je	je						
ne	ne						
me	me						
partirai	partirai						
ja	ja						
de	de						
vostre	vostre						
consoil	consoil						
.	.						
.	.						
coment	coment						
pantus	pantus						
.	.						
un	un						
aute	aute						
barons	barons						
le	le						
roi	roi						
.	.						
parla	parla						
pantus	pantus						
.	.						
un	un						
aut	aut						
barons	barons						
le	le						
roi	roi						
priant	priant						
.	.						
parla	parla						
adonc	adonc						
tot	tot						
premierement	premierement						
.	.						
cestui	cestui						
pantus	pantus						
estoit	estoit						
mult	mult						
vaillant	vaillant						
home	home						
et	et						
saje	saje						
mes	mes						
il	il						
estoit	estoit						
mult	mult						
viels	viels						
.	.						
si	si						
estoit	estoit						
mult	mult						
fondés	fondés						
de	de						
clergie	clergie						
.	.						
il	il						
dist	dist						
en	en						
tel	tel						
mainiere	mainiere						
.	.						
.	.						
biau	biau						
sire	sire						
roi	roi						
.	.						
fist	fist						
.	.						
entendés	entendés						
à	à						
moi	moi						
ce_qe	ce_qe						
dire	dire						
vos	vos						
vuoill	vuoill						
.	.						
je	je						
ne	ne						
vos	vos						
doi	doi						
celer	celer						
en	en						
nulle	nulle						
guise	guise						
ce_qe	ce_qe						
cuit	cuit						
et	et						
croi	croi						
qe	qe						
vos	vos						
aïés	aïés						
à	à						
fer	fer						
.	.						
por	por						
quoi	quoi						
vostre	vostre						
henor	henor						
ne	ne						
soit	soit						
enpiree	enpiree						
ne	ne						
vos	vos						
ne	ne						
soiés	soiés						
desirités	desirités						
.	.						
por_ce_qe	por_ce_qe						
.	.						
se	se						
je	je						
le	le						
fesoie	fesoie						
.	.						
je	je						
efraindroie	efraindroie						
mon	mon						
sairement	sairement						
et	et						
ma	ma						
loiauté	loiauté						
.	.						
il	il						
est	est						
verité	verité						
qe	qe						
hoï	hoï						
un	un						
mien	mien						
pere	pere						
qe	qe						
forbiaus	forbiaus						
estoit	estoit						
apellés	apellés						
.	.						
qi	qi						
vesqui	vesqui						
ccclx	ccclx						
anz	anz						
.	.						
celui	celui						
forbius	forbius						
fu	fu						
mult	mult						
saje	saje						
et	et						
mult	mult						
fondés	fondés						
de	de						
clergie	clergie						
car	car						
il	il						
sot	sot						
tout	tout						
le	le						
set	set						
ars	ars						
et	et						
por	por						
son	son						
grant	grant						
sens	sens						
descovri	descovri						
il	il						
toutes	toutes						
les	les						
chouses	chouses						
qi	qi						
devoient	devoient						
avenir	avenir						
.	.						
et	et						
por	por						
le	le						
devin	devin						
enseignement	enseignement						
ausi	ausi						
.	.						
si	si						
vos	vos						
di	di						
qe	qe						
toutes	toutes						
les	les						
chouses	chouses						
q’	q’						
il	il						
dist	dist						
à	à						
son	son						
tens	tens						
toutes	toutes						
sont	sont						
avenues	avenues						
jusque	jusque						
au	au						
jor	jor						
.	.						
si	si						
vos	vos						
fais	fais						
à	à						
savoir	savoir						
qe	qe						
celui	celui						
forbius	forbius						
dist	dist						
.	.						
quant	quant						
il	il						
vivoit	vivoit						
.	.						
qe	qe						
se	se						
paris	paris						
eüst	eüst						
feme	feme						
de	de						
grese	grese						
.	.						
troie	troie						
et	et						
tot	tot						
l’	l’						
enpire	enpire						
en	en						
seroit	seroit						
desiritee	desiritee						
et	et						
destruite	destruite						
.	.						
et	et						
por_ce	por_ce						
.	.						
biau	biau						
sire	sire						
.	.						
qe	qe						
ce	ce						
est	est						
verité	verité						
.	.						
ne	ne						
le	le						
tenés	tenés						
en	en						
despit	despit						
.	.						
car	car						
veraiement	veraiement						
sachés	sachés						
qe	qe						
.	.						
se	se						
paris	paris						
a	a						
feme	feme						
de	de						
grese	grese						
.	.						
l’	l’						
afer	afer						
tos	tos						
ensi_com	ensi_com						
je	je						
vos	vos						
di	di						
.	.						
et	et						
por_ce	por_ce						
.	.						
biau	biau						
.	.						
je	je						
vos	vos						
lou	lou						
qe	qe						
vos	vos						
le	le						
fasois	fasois						
ensi_com	ensi_com						
je	je						
vos	vos						
dirai	dirai						
.	.						
ce	ce						
est	est						
qe	qe						
vos	vos						
ne	ne						
mandois	mandois						
paris	paris						
en	en						
grese	grese						
et	et						
qe	qe						
vos	vos						
gardois	gardois						
et	et						
maintenois	maintenois						
vostre	vostre						
reigne	reigne						
en	en						
pes	pes						
et	et						
en	en						
bon	bon						
estat	estat						
car	car						
.	.						
ce	ce						
vos	vos						
autrement	autrement						
le	le						
fesois	fesois						
.	.						
il	il						
vos	vos						
en	en						
poroit	poroit						
tos	tos						
mesavenir	mesavenir						
.	.						
de	de						
qoi	qoi						
vostre	vostre						
franchise	franchise						
seroit	seroit						
enpiré	enpiré						
malement	malement						
.	.						
et	et						
por_ce	por_ce						
.	.						
biau	biau						
sire	sire						
.	.						
vos	vos						
provees	provees						
car	car						
en	en						
grant	grant						
perils	perils						
volés	volés						
enbatre	enbatre						
.	.						
.	.						
quant	quant						
pantus	pantus						
hot	hot						
sa	sa						
